,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
2004,2012-05-19,LAS,LAX,15.84375,11.225286475299999,111.0,2012-01-29,11.431460433848352,2012,19,15479,9.963934488212162,11.359680195737026,11.218334523700626,91.84333533333331,176912.33333333337,10.276666666666667,9972300.0,1302.1433106666666,4270563333.3333335
2005,2012-07-08,DEN,DFW,11.0,6.782329983130001,77.0,2012-04-22,11.035014235874439,2012,8,15529,10.812631154580547,10.32594916757868,10.985364033491773,85.47666433333333,270002.0,13.616666666666667,9064833.333333334,1353.199992,2851620000.0
2006,2012-09-24,DEN,SFO,14.25,9.50876788373,100.0,2012-06-16,10.822170916135342,2012,24,15607,11.316519450921993,11.254785605103002,11.163943762320724,91.93,188315.0,10.51,5220900.0,1456.890015,3008920000.0
2007,2012-11-17,PHL,MCO,20.85,13.463245313,146.0,2012-06-24,10.479094864194792,2012,17,15661,9.963934488212162,11.160028368982363,10.939109824172244,87.53999833333332,263165.33333333326,11.863333333333333,4866333.333333333,1368.8833416666666,3822206666.6666665
2008,2011-12-29,SFO,DFW,9.909090909089999,7.0299298303699995,69.0,2011-10-21,10.861924746306206,2011,29,15337,11.358502294210167,9.832669288766573,10.604161937131613,99.650002,153915.0,5.23,3537100.0,1263.02002,2278130000.0
2009,2011-10-08,LGA,ORD,14.0740740741,9.55923204964,99.0,2011-07-01,12.764698391986366,2011,8,15255,9.963934488212162,11.2101588870966,11.243521482329156,83.79000333333333,339968.33333333326,5.25,5525933.333333333,1168.6033123333334,5202520000.0
2010,2012-06-29,DEN,ORD,7.625,4.99165971062,53.0,2012-05-07,10.737025430423813,2012,29,15520,11.22139005929782,11.222057961200905,11.240980190844223,84.959999,439010.0,13.33,9455200.0,1362.160034,4590480000.0
2011,2012-10-29,LAS,LAX,15.9,12.0211021355,111.0,2012-07-10,11.431460433848352,2012,29,15642,11.316519450921993,10.878688529782359,11.243521482329156,86.25599840000001,212497.4,12.075999999999999,5352500.0,1412.0719968,3460230000.0
2012,2012-11-16,DEN,LAX,11.434782608699999,7.4089999751899995,80.0,2012-08-28,11.049831201351187,2012,16,15660,11.22139005929782,11.160028368982363,10.939109824172244,86.66999799999998,271209.0,11.76,5440000.0,1359.880005,4045910000.0
2013,2012-02-06,DEN,LAS,10.6315789474,10.017820379,74.0,2011-11-24,10.451325875925932,2012,6,15376,11.316519450921993,11.00443131601537,10.92646600267858,96.910004,257715.0,9.15,8942800.0,1344.329956,3379700000.0
2014,2011-09-17,EWR,SFO,11.833333333299999,7.60815733085,83.0,2011-06-26,10.666464809115547,2011,17,15234,9.963934488212162,11.28225526213691,11.163943762320724,87.206665,184715.0,5.873333333333332,4440733.333333333,1212.036662,4917323333.333333
2015,2012-10-13,LAX,ATL,11.583333333299999,9.05018215847,81.0,2012-07-24,11.28842519213148,2012,13,15626,9.963934488212162,11.347075783287751,11.243521482329156,91.85666666666668,221980.0,11.38,3605133.333333334,1432.436645666667,3251103333.333333
2016,2013-01-08,ATL,DFW,11.913043478299999,10.4050383053,83.0,2012-10-17,11.554773544068748,2013,8,15713,11.08030191144073,11.015053950391367,10.834783842972453,93.150002,195867.0,15.16,8034400.0,1457.150024,3601600000.0
2017,2012-04-21,LAX,LAS,14.1923076923,11.828843496400001,99.0,2012-01-13,11.43146043384835,2012,21,15451,9.963934488212162,11.265280556839812,11.087010832810972,103.07000233333332,221594.0,9.236666666666666,13532166.666666664,1374.666666333333,3773833333.3333335
2018,2012-04-28,LAS,LAX,14.9259259259,11.4284595029,104.0,2012-01-15,11.431460433848352,2012,28,15458,9.963934488212162,11.1834479631972,11.087010832810972,104.910001,191887.0,10.293333333333333,10788833.333333334,1401.5433346666666,3621890000.0
2019,2012-08-24,BOS,LAX,11.7272727273,8.46945108798,82.0,2012-06-03,10.695485317513855,2012,24,15576,11.22139005929782,11.083618439925203,11.094082010757203,96.150002,204231.0,11.11,4722300.0,1411.130005,2598790000.0
2020,2012-12-02,DEN,LAS,13.3214285714,9.45184117446,93.0,2012-08-31,10.451325875925932,2012,2,15676,10.812631154580547,11.006154272408493,10.604161937131613,89.02999866666669,229393.33333333328,12.736666666666665,3741233.333333333,1411.699992,3371520000.0
2021,2012-02-25,ATL,DTW,12.666666666700001,9.54470791986,89.0,2011-11-28,10.414952565561904,2012,25,15395,9.963934488212162,10.950214127109582,10.92646600267858,109.36666399999999,271007.66666666674,6.993333333333332,8396066.666666666,1366.3566486666666,3553203333.333333
2022,2012-01-17,LAX,JFK,15.0625,10.2514751102,105.0,2011-10-04,13.011296273384213,2012,17,15356,11.08030191144073,10.92668554075603,10.834783842972453,100.709999,341887.0,5.88,3941400.0,1293.670044,4010490000.0
2023,2012-10-27,EWR,ATL,8.352941176469999,5.634061328990001,58.0,2012-08-30,10.729148967478128,2012,27,15640,9.963934488212162,11.265915207985424,11.243521482329156,86.2719988,212417.8,11.972000000000001,5560500.0,1411.9839596000004,3343350000.0
2024,2012-04-15,LAX,DEN,11.958333333299999,9.33194218411,84.0,2012-01-22,11.049831201351187,2012,15,15445,10.812631154580547,11.141996627758898,11.087010832810972,102.89666733333334,265725.66666666674,8.033333333333333,6226400.0,1369.7999673333334,3593573333.333333
2025,2012-07-09,BOS,SFO,12.8076923077,8.23659750513,90.0,2012-04-10,11.099965440200057,2012,9,15530,11.316519450921993,11.11761174600949,10.985364033491773,85.989998,256901.0,13.49,7933800.0,1352.459961,2904860000.0
2026,2011-11-20,BOS,ORD,8.0625,5.5793518142,56.0,2011-09-25,11.650026639170001,2011,20,15298,10.812631154580547,11.160028368982363,10.939109824172244,97.08333333333331,299948.66666666674,4.306666666666667,5229766.666666667,1200.5366613333333,3975916666.6666665
2027,2012-02-09,LAS,DEN,8.411764705880001,5.75607096388,59.0,2011-12-12,10.451325875925932,2012,9,15379,11.358502294210167,11.00443131601537,10.92646600267858,99.839996,295425.0,8.96,11884400.0,1351.949951,4209890000.0
2028,2012-02-17,BOS,SFO,10.6666666667,9.80995892538,75.0,2011-12-04,11.099965440200057,2012,17,15387,11.22139005929782,10.900269531282103,10.92646600267858,103.239998,134499.0,8.9,4650500.0,1361.22998,3717640000.0
2029,2012-10-04,DFW,LAS,12.6363636364,10.6661255274,88.0,2012-07-08,10.260361637978237,2012,4,15617,11.358502294210167,11.2101588870966,11.243521482329156,91.709999,291389.0,11.67,6893400.0,1461.400024,3615860000.0
2030,2012-04-04,DFW,ATL,8.736842105260001,6.87056608749,61.0,2012-02-03,11.554773544068748,2012,4,15434,11.22214793333977,10.722627051315062,11.087010832810972,101.470001,300729.0,7.86,8786400.0,1398.959961,3938290000.0
2031,2011-11-19,MSP,ATL,10.0,7.171371656010001,70.0,2011-09-10,10.585135004760662,2011,19,15297,9.963934488212162,11.160028368982363,10.939109824172244,97.24666866666666,320793.33333333326,4.363333333333333,4738733.333333333,1208.0933426666668,3901763333.3333335
2032,2012-03-21,ATL,PHL,7.5625,6.752468684369999,53.0,2012-01-28,11.263704615178002,2012,21,15420,11.22214793333977,11.156500327928116,10.946436196374783,107.269997,252603.0,7.63,6737500.0,1402.890015,3573590000.0
2033,2013-01-21,LAS,JFK,12.6923076923,7.9285268784000005,89.0,2012-10-24,10.801480383750057,2013,21,15726,11.316519450921993,10.81796674591105,10.834783842972453,96.069998,206930.5,14.7475,6214875.0,1490.91503925,3627147500.0
2034,2011-12-16,ATL,BOS,8.84210526316,7.033753209380001,62.0,2011-10-15,10.916253991574973,2011,16,15324,11.22139005929782,11.019252156189332,10.604161937131613,93.529999,205893.0,6.18,16331800.0,1219.660034,5345800000.0
2035,2012-01-24,DTW,LGA,6.93333333333,6.57339515087,49.0,2011-12-06,10.590408816825693,2012,24,15363,11.08030191144073,10.81796674591105,10.834783842972453,98.949997,242477.0,6.41,5945700.0,1314.650024,3693560000.0
2036,2012-03-03,LAX,BOS,10.0,6.920602346769999,70.0,2011-12-24,10.695485317513855,2012,3,15402,9.963934488212162,10.957974283232332,10.946436196374783,106.70666499999999,278926.0,7.416666666666668,10355833.333333334,1367.8633220000002,3332153333.333333
2037,2011-09-22,SEA,LAX,10.2608695652,7.1173117454699995,72.0,2011-07-12,11.076071892066686,2011,22,15239,11.358502294210167,11.334901909539196,11.163943762320724,80.510002,459998.0,5.73,15729600.0,1129.560059,6703140000.0
2038,2012-01-24,LAX,EWR,11.375,8.33959909369,80.0,2011-11-05,10.598158672237826,2012,24,15363,11.08030191144073,10.81796674591105,10.834783842972453,98.949997,242477.0,6.41,5945700.0,1314.650024,3693560000.0
2039,2012-03-04,LGA,ORD,12.826086956500001,11.4877491027,90.0,2011-12-05,12.764698391986366,2012,4,15403,10.812631154580547,10.957974283232332,10.946436196374783,106.713333,258188.0,7.203333333333332,12958966.666666668,1366.096639,3380816666.6666665
2040,2012-11-30,LAX,DEN,11.35,9.246763302849999,79.0,2012-09-12,11.049831201351187,2012,30,15674,11.22139005929782,11.006154272408493,10.939109824172244,88.910004,216206.0,12.89,4889700.0,1416.180054,3966000000.0
2041,2011-11-18,JFK,SFO,10.4,7.59085322158,73.0,2011-09-06,12.18794616982222,2011,18,15296,11.22139005929782,11.160028368982363,10.939109824172244,97.410004,341638.0,4.42,4247700.0,1215.650024,3827610000.0
2042,2012-03-04,JFK,LAS,11.2380952381,8.88203108475,79.0,2011-12-16,10.801480383750052,2012,4,15403,10.812631154580547,10.957974283232332,10.946436196374783,106.713333,258188.0,7.203333333333332,12958966.666666668,1366.096639,3380816666.6666665
2043,2011-10-17,ORD,LAS,13.1111111111,9.43941545344,92.0,2011-07-17,10.678535550960103,2011,17,15264,11.316519450921993,11.39059672860385,11.243521482329156,86.379997,227298.0,5.85,6601800.0,1200.859985,4300700000.0
2044,2013-01-29,LAX,SEA,10.782608695699999,7.80417441757,75.0,2012-11-15,11.076071892066686,2013,29,15734,11.08030191144073,10.82938677099014,10.834783842972453,97.57,252931.0,14.42,10258600.0,1507.839966,3949640000.0
2045,2011-10-29,JFK,MIA,13.222222222200001,9.60101490362,93.0,2011-07-28,10.363358350662882,2011,29,15276,9.963934488212162,11.265915207985424,11.243521482329156,93.27666733333334,260693.66666666663,5.883333333333334,4532833.333333333,1274.493327,4461196666.666667
2046,2012-09-17,ATL,EWR,11.15,9.49390386123,78.0,2012-07-01,10.729148967478128,2012,17,15600,11.316519450921993,11.334901909539196,11.163943762320724,96.620003,308274.0,10.56,10504800.0,1461.189941,3482430000.0
2047,2012-08-02,DEN,SEA,14.0,8.99382504215,98.0,2012-04-26,10.410517930757084,2012,2,15554,11.358502294210167,11.040663264060587,11.094082010757203,87.129997,302698.0,10.68,6665600.0,1365.0,4193740000.0
2048,2013-02-14,DEN,ATL,9.5,7.61231688916,66.0,2012-12-10,10.365238592134297,2013,14,15750,11.358502294210167,10.900269531282103,10.92646600267858,97.309998,174599.0,13.99,31879900.0,1521.380005,3759740000.0
2049,2012-03-19,PHX,ORD,9.36842105263,6.157294917560001,66.0,2012-01-13,10.420333156365,2012,19,15418,11.316519450921993,11.156500327928116,10.946436196374783,108.089996,110353.0,7.19,4288800.0,1409.75,3932570000.0
2050,2011-10-01,LGA,ORD,12.583333333299999,8.70740148263,88.0,2011-07-05,12.764698391986366,2011,1,15248,9.963934488212162,11.254785605103002,11.243521482329156,78.66999833333333,376232.0,5.21,10108866.666666666,1120.6900226666667,4834640000.0
2051,2012-04-26,ATL,BOS,10.6086956522,7.85516118945,74.0,2012-02-12,10.916253991574973,2012,26,15456,11.358502294210167,11.1834479631972,11.087010832810972,104.550003,192832.0,9.8,10556800.0,1399.97998,4034700000.0
2052,2013-02-15,ORD,ATL,7.666666666669999,5.53774924195,54.0,2012-12-23,11.300291087291518,2013,15,15751,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
2053,2012-01-29,PHX,DEN,9.21052631579,6.005358231230001,64.0,2011-11-26,10.78956729812696,2012,29,15368,10.812631154580547,10.81796674591105,10.834783842972453,99.03999866666666,228371.33333333328,8.406666666666666,11907666.666666664,1314.1166586666666,3775133333.3333335
2054,2012-11-18,DFW,BOS,10.5294117647,10.368929833,74.0,2012-09-05,10.296316064145405,2012,18,15662,10.812631154580547,11.160028368982363,10.939109824172244,88.40999866666668,255121.66666666663,11.966666666666667,4292666.666666667,1377.886678333333,3598503333.333333
2055,2012-06-21,LAX,LAS,17.3823529412,12.4097095561,122.0,2012-02-20,11.43146043384835,2012,21,15512,11.358502294210167,11.301741305265612,11.240980190844223,78.199997,376969.0,13.47,13129800.0,1325.51001,4094470000.0
2056,2012-01-04,ORD,ATL,13.777777777799999,11.2876151782,96.0,2011-09-30,11.300291087291518,2012,4,15343,11.22214793333977,10.3432774396269,10.834783842972453,103.220001,271711.0,5.03,5268700.0,1277.300049,3592580000.0
2057,2012-01-16,DEN,LAS,11.0,7.5960516059300005,77.0,2011-10-31,10.451325875925932,2012,16,15355,11.316519450921993,10.92668554075603,10.834783842972453,100.2074985,340321.25,5.9025,4516550.0,1292.5250245,3930960000.0
2058,2012-01-31,SFO,ATL,11.0555555556,10.4457828373,77.0,2011-11-15,10.46238205602205,2012,31,15370,11.08030191144073,10.82938677099014,10.834783842972453,98.480003,373891.0,8.44,8566500.0,1312.410034,4235550000.0
2059,2012-02-20,BOS,LGA,4.5,4.69041575982,32.0,2012-01-19,11.168998167620973,2012,20,15390,11.316519450921993,10.950214127109582,10.92646600267858,105.1899965,270804.0,8.1425,12663725.0,1361.96496575,3775810000.0
2060,2012-10-09,DFW,PHL,8.8125,7.56499614452,62.0,2012-08-08,10.201987103765548,2012,9,15622,11.08030191144073,11.347075783287751,11.243521482329156,92.389999,378040.0,11.3,4592900.0,1441.47998,3216320000.0
2061,2012-03-06,ORD,EWR,10.875,12.4626107484,76.0,2011-12-21,11.356682693014116,2012,6,15405,11.08030191144073,10.798397162846332,10.946436196374783,104.699997,332561.0,6.88,7993300.0,1343.359985,4191060000.0
2062,2012-01-22,PHL,ORD,9.823529411760001,8.49437530162,69.0,2011-11-14,11.179789926104196,2012,22,15361,10.812631154580547,10.92668554075603,10.834783842972453,99.20666766666668,260968.66666666663,6.296666666666668,6273033.333333334,1315.793335,3818146666.6666665
2063,2012-05-26,ATL,ORD,12.4545454545,10.4367814448,87.0,2012-02-29,11.300291087291518,2012,26,15486,9.963934488212162,11.091591872232252,11.218334523700626,90.83500125,181081.25,12.38,8042875.0,1321.4699705,3014905000.0
2064,2011-09-18,CLT,LGA,8.625,6.70198975429,60.0,2011-07-20,10.773446264218553,2011,18,15235,10.812631154580547,11.28225526213691,11.163943762320724,86.45333099999998,158468.0,5.836666666666668,4294866.666666667,1208.063314,4585756666.666667
2065,2011-11-19,ORD,PHX,14.7407407407,10.6720072101,103.0,2011-08-08,10.420333156365,2011,19,15297,9.963934488212162,11.160028368982363,10.939109824172244,97.24666866666666,320793.33333333326,4.363333333333333,4738733.333333333,1208.0933426666668,3901763333.3333335
2066,2011-11-16,MCO,ATL,10.826086956500001,7.952427724880001,76.0,2011-09-01,11.479754618699445,2011,16,15294,11.22214793333977,11.160028368982363,10.939109824172244,102.589996,379612.0,4.5,6801000.0,1236.910034,4085010000.0
2067,2013-03-01,DFW,SFO,6.92857142857,4.8272350058999995,48.0,2013-01-12,10.861924746306206,2013,1,15765,11.22139005929782,10.957974283232332,10.946436196374783,90.68,248466.0,13.61,7376800.0,1518.199951,3695610000.0
2068,2012-12-15,BOS,ORD,11.7391304348,8.012588909189999,82.0,2012-09-24,11.650026639170001,2012,15,15689,9.963934488212162,11.019252156189332,10.604161937131613,86.88666766666668,197918.66666666663,12.816666666666665,5459433.333333333,1419.173299,3291983333.333333
2069,2012-08-21,ATL,SFO,13.25,11.4597594633,93.0,2012-05-20,10.46238205602205,2012,21,15573,11.08030191144073,11.083618439925203,11.094082010757203,96.68,220192.0,11.42,19958800.0,1413.170044,3282950000.0
2070,2012-02-08,CLT,LGA,6.076923076919999,4.03033370127,43.0,2011-12-27,10.773446264218553,2012,8,15378,11.22214793333977,11.00443131601537,10.92646600267858,98.709999,364737.0,9.1,6540500.0,1349.959961,4096730000.0
2071,2012-08-28,JFK,SFO,15.166666666700001,9.6885404521,106.0,2012-05-14,12.18794616982222,2012,28,15580,11.08030191144073,10.791054695489867,11.094082010757203,96.330002,198458.0,10.81,7974300.0,1409.300049,2629090000.0
2072,2012-11-14,DTW,LGA,9.823529411760001,7.772027519550001,69.0,2012-09-06,10.590408816825693,2012,14,15658,11.22214793333977,11.160028368982363,10.939109824172244,86.32,265306.0,12.01,8794800.0,1355.48999,4109510000.0
2073,2012-03-16,DTW,LGA,8.26666666667,6.61671764404,58.0,2012-01-18,10.590408816825693,2012,16,15415,11.22139005929782,11.11947253078815,10.946436196374783,107.059998,192992.0,7.15,6904300.0,1404.170044,5163950000.0
2074,2012-03-29,ATL,DTW,7.5,6.745368781619999,52.0,2012-02-06,10.414952565561904,2012,29,15428,11.358502294210167,11.075628784858011,10.946436196374783,102.779999,319988.0,7.89,6150300.0,1403.280029,3832000000.0
2075,2012-07-30,JFK,MCO,15.8965517241,10.9523149138,111.0,2012-04-10,10.394299222373727,2012,30,15551,11.316519450921993,11.040663264060587,10.985364033491773,89.779999,191095.0,11.29,4354100.0,1385.300049,3212060000.0
2076,2012-12-29,DFW,LAX,16.7666666667,13.4540939375,117.0,2012-09-03,11.548423678128142,2012,29,15703,9.963934488212162,9.832669288766573,10.604161937131613,91.140002,127424.33333333331,13.026666666666666,5176400.0,1410.350016333333,2685896666.6666665
2077,2012-09-17,DFW,ORD,9.105263157889999,7.362779795419999,64.0,2012-07-15,11.919009854416485,2012,17,15600,11.316519450921993,11.334901909539196,11.163943762320724,96.620003,308274.0,10.56,10504800.0,1461.189941,3482430000.0
2078,2011-12-27,DTW,ORD,12.08,9.10091570484,85.0,2011-10-03,10.731197057171306,2011,27,15335,11.08030191144073,9.832669288766573,10.604161937131613,101.339996,124238.0,5.4,3968800.0,1265.430054,2130590000.0
2079,2012-10-06,LAX,IAH,9.894736842110001,7.549059815210001,69.0,2012-07-29,10.515096499914817,2012,6,15619,9.963934488212162,11.2101588870966,11.243521482329156,89.69666533333334,253650.0,11.63,5528566.666666667,1459.2467043333334,2891533333.333333
2080,2012-07-06,ATL,DEN,11.2380952381,8.049253144889999,79.0,2012-04-18,10.365238592134293,2012,6,15527,11.22139005929782,10.32594916757868,10.985364033491773,84.449997,296204.0,13.87,11326900.0,1354.680054,2745140000.0
2081,2012-08-26,DFW,BOS,10.210526315800001,7.590776181719999,71.0,2012-06-16,10.296316064145405,2012,26,15578,10.812631154580547,11.083618439925203,11.094082010757203,95.696668,221973.0,11.063333333333333,5378833.333333333,1410.6699623333334,2514596666.6666665
2082,2012-12-07,BOS,ATL,12.541666666700001,9.334271433189999,88.0,2012-09-10,10.916253991574973,2012,7,15681,11.22139005929782,11.077289722291233,10.604161937131613,85.93,244993.0,12.77,9250800.0,1418.069946,3125160000.0
2083,2013-01-02,SFO,BOS,14.04,11.670761186300002,98.0,2012-09-26,11.099965440200052,2013,2,15707,11.22214793333977,10.3432774396269,10.834783842972453,93.120003,203865.0,13.98,6662000.0,1462.420044,4202600000.0
2084,2011-10-20,DFW,ORD,12.208333333299999,8.24082713592,85.0,2011-07-27,11.919009854416485,2011,20,15267,11.358502294210167,11.39059672860385,11.243521482329156,85.300003,389241.0,6.01,4805100.0,1215.390015,4870290000.0
